0,-607306
0.000340136,-608332
0.000680272,-607306
0.00102041,-608332
0.00136054,-607306
0.00170068,-608332
0.00204082,-607306
0.00238095,-608332
0.00272109,-607306
0.00306122,-608332
0.00340136,-607306
0.0037415,-608332
0.00408163,-607306
0.00442177,-608332
0.0047619,-607306
0.00510204,-608332
0.00544218,-607306
0.00578231,-608332
0.00612245,-607306
0.00643991,-608332
0.00675737,-607306
0.00696145,-608332
0.00718821,-607307
0.00748299,-608333
0.00782313,-607307
-1,-608332
0.00839002,-607306
0.00863946,-608330
0.00895692,-607301
0.00929705,-608329
0.00956916,-607303
0.00979592,-608327
0.0101361,-607305
0.0103628,-608332
0.0106349,-607312
-1,-608336
0.0111111,-607312
0.0113832,-608343
0.0117234,-607314
-1,-608335
0.0121769,-607307
0.0123583,-608330
0.0126984,-607310
0.0129705,-608337
-3,-607309
-3,-608335
0.0136508,-607312
0.0138776,-608336
0.0140816,-607314
0.0143537,-608340
0.0145578,-607311
0.0147392,-608336
0.0150113,-607310
0.0153288,-608339
0.0156009,-607312
0.015873,-608331
0.0161224,-607306
0.0163719,-608330
0.0166667,-607303
0.0169615,-608327
0.0171882,-607307
-4,-608334
-1,-607313
0.0178005,-608346
-1,-607312
0.0182766,-608332
0.0185034,-607310
0.0187075,-608337
0.0189116,-607309
-2,-608335
0.0193651,-607310
-3,-608336
0.0198639,-607312
0.0201134,-608342
0.0204082,-607309
0.0206349,-608336
0.0208844,-607312
-3,-608340
0.0212472,-607320
0.0215193,-608348
0.0217687,-607332
0.0219728,-608357
0.0221769,-607328
-2,-608346
0.0226531,-607314
0.0229025,-608333
0.0231519,-607312
0.023356,-608335
0.0235601,-607337
0.0237868,-608394
0.0240136,-607435
-10,-608516
0.0245351,-607472
-4,-608293
-4,-607031
0.0252608,-607636
0.0255329,-605051
0.0258277,-605910
0.0261678,-605976
0.0264172,-606968
0.026712,-606225
0.0269841,-606560
0.0272789,-605705
0.0275283,-608066
-34,-607334
0.0280272,-608524
-2,-608031
0.0284807,-609922
-6,-607982
0.0289342,-608618
0.0291837,-607481
-39,-608347
0.0295465,-607294
-60,-608302
0.0298866,-607306
-58,-608339
0.0302268,-607329
-60,-608338
0.0305896,-607315
0.030771,-608283
0.0309751,-607236
-18,-608265
0.0313379,-607347
-17,-608512
0.031678,-607944
0.0319048,-609724
-15,-608346
0.032381,-609713
-39,-607622
0.0328571,-607802
0.0331519,-605540
0.0334694,-607045
0.0337868,-607219
0.0340816,-608190
0.0343084,-607311
0.0345125,-608596
0.0347619,-607674
0.034966,-609005
0.0351927,-608771
-16,-609057
0.0356236,-607886
0.0358503,-608616
0.0360771,-607370
-14,-608338
-26,-607285
0.0366213,-608279
-34,-607123
0.0370295,-608085
0.0372336,-606900
0.037483,-607550
0.0378231,-607153
0.0380726,-609221
0.038322,-609114
0.0385941,-609193
0.0387982,-607835
-7,-608774
0.0392517,-607461
-44,-608092
-7,-606642
0.04,-606952
0.0402494,-603876
0.0405442,-604700
0.0407937,-605739
0.0410431,-607560
0.0413379,-606782
0.0415646,-607692
0.0418594,-607226
-3,-608380
0.0422222,-607322
-42,-608404
0.042585,-607400
-20,-608405
-16,-607349
-3,-608364
-4,-607328
0.0434921,-608357
-32,-607322
0.0438322,-608346
-32,-607334
0.0441723,-608392
-29,-607353
0.0445125,-608411
0.0447166,-607306
0.0449433,-608320
0.0451701,-607443
-4,-608637
0.0456009,-607744
0.0458277,-609369
0.0460544,-609744
0.0462585,-609381
0.0465306,-607777
-16,-608684
-20,-607503
0.0472336,-608551
0.0474603,-607543
0.0477098,-608434
0.0479365,-607076
-5,-607206
0.0485714,-603580
0.0488889,-603385
0.049229,-602053
0.0495692,-601728
0.0499093,-599635
0.0502494,-602682
0.0505896,-605079
0.050907,-607388
0.0512018,-607206
-17,-608764
-26,-607766
0.0518367,-608660
0.0520635,-607519
-63,-608470
0.0524036,-607421
0.052585,-608430
-86,-607406
0.0529252,-608451
-14,-607458
0.053288,-608610
-28,-607452
-11,-608432
0.0539229,-607431
-13,-608389
-16,-607348
0.0545351,-608385
-23,-607390
0.054898,-608456
0.0551474,-607485
0.0553741,-608430
0.0556009,-607280
0.0557823,-607935
0.0560544,-606245
0.0563039,-607273
0.0565306,-605371
0.0567574,-607475
0.0569841,-607009
0.0571655,-608225
-11,-607414
-7,-608518
-22,-607519
0.0580952,-608550
-24,-607328
0.0585488,-608255
0.0587528,-606978
0.0589569,-607417
0.0591837,-606955
-25,-608212
0.0595692,-607262
-1,-608388
0.0599773,-607410
-7,-608431
-25,-607415
-41,-608453
0.060839,-607377
0.0610884,-608276
-28,-607029
0.0616553,-607637
0.0619728,-605812
0.0622676,-606887
-3,-606711
0.0628571,-608046
0.0630612,-607140
0.0633333,-608416
0.0635374,-607517
-10,-608452
0.0640363,-607383
-24,-608390
0.0643764,-607340
-22,-608358
0.0648753,-607338
-5,-608344
0.0652381,-607290
-23,-608412
0.0656463,-607486
0.0658277,-608568
0.0660317,-607486
0.0662132,-608228
0.0664626,-606774
0.066712,-606479
0.0670068,-603812
0.0673469,-605693
0.0676871,-603762
0.0680272,-605331
0.0682993,-606283
0.0685261,-608026
0.0687075,-607423
0.0689569,-608696
0.069229,-607704
0.0695011,-608858
0.0697052,-608380
0.069932,-608729
0.0701587,-607497
0.0703628,-608614
0.0705669,-607551
0.070771,-608902
0.0709524,-608715
0.0711791,-608761
-22,-607474
-43,-608443
-33,-607273
0.0719274,-608277
0.0721315,-607265
-45,-608318
0.0725624,-607303
0.0727438,-608342
0.0729478,-607312
0.0731746,-608338
0.0734014,-607325
-25,-608351
-29,-607348
0.0740136,-608434
0.0743084,-607310
0.0745351,-608290
-15,-607380
-3,-608459
-10,-607635
0.0753968,-609129
0.0756009,-607620
0.0758957,-608446
0.0761905,-607378
0.0764626,-608268
0.076712,-607475
0.0769615,-608873
0.0772336,-606812
0.0775057,-608123
0.0777551,-607276
-29,-608273
-20,-607341
0.0785034,-608411
0.0786848,-607367
-6,-608242
-6,-607130
0.0792063,-607834
0.0794104,-606054
-23,-607853
-28,-607197
-51,-608326
0.0802268,-607389
0.0804308,-608259
0.0806122,-607102
0.080839,-607648
0.0810658,-605543
-30,-607621
-16,-607050
0.0818141,-608197
0.0820862,-607362
-6,-608457
0.0826077,-607433
-27,-608420
0.0829705,-607390
-26,-608425
0.0833107,-607453
-27,-608545
-28,-607612
-13,-608634
-38,-607367
0.0843311,-608061
0.0845805,-606126
0.084898,-604494
0.0852381,-603420
0.0855782,-604573
0.0858957,-602310
0.0862358,-605722
0.0864853,-606070
-31,-607946
0.0868934,-607449
-1,-608627
-43,-607600
0.087415,-608555
0.0875964,-607466
-40,-608416
0.0879365,-607281
-58,-608231
0.0882766,-606979
0.088458,-607486
-54,-606951
-17,-608182
-15,-607231
-22,-608399
-22,-607421
0.0896145,-608535
0.0898413,-607775
0.0901134,-608491
-15,-607509
-43,-608776
0.0907256,-608150
0.0909297,-610374
0.0911791,-609735
0.0914059,-609458
0.09161,-607937
-26,-608504
-19,-607154
0.0922449,-607674
0.092517,-605377
0.0928571,-607083
0.0931519,-605785
0.0934921,-605733
0.0937868,-604475
0.0941043,-606220
0.0943764,-606475
-18,-608052
0.094898,-607316
0.095102,-608468
-27,-607468
-55,-608448
0.0956689,-607386
-25,-608390
0.0960317,-607366
0.0962132,-608389
-51,-607337
0.0965533,-608356
-77,-607329
0.0968934,-608371
-57,-607312
0.0972562,-608292
-7,-607215
0.0977778,-608340
-8,-607144
0.09839,-607941
0.0987302,-608283
0.0990703,-608713
0.0993424,-607481
-1,-608478
0.0998413,-607464
-16,-608518
0.100385,-607817
0.100703,-609883
0.100952,-607932
0.101156,-608649
0.101338,-607721
0.101542,-608500
0.101769,-607628
0.102063,-609320
0.102336,-607735
0.102517,-608584
-7,-607518
0.102925,-608366
-9,-607048
-17,-607908
0.103537,-606301
0.103787,-605936
0.104059,-606309
-18,-607970
0.10458,-607136
-25,-608476
0.104989,-607671
0.105193,-608559
-27,-607422
0.105533,-608427
0.105737,-607365
0.105918,-608398
-42,-607364
-22,-608453
0.106463,-607525
0.106667,-608567
0.106848,-607214
0.107075,-608129
0.107324,-606848
0.107642,-605454
0.107891,-604468
0.108163,-607171
0.108481,-606642
0.108798,-608067
0.10907,-607313
-16,-608377
-27,-607093
0.109796,-607563
-17,-607013
-13,-608227
-41,-607215
0.110703,-608318
-3,-607280
0.111247,-608158
-33,-607362
0.111701,-608599
-18,-607338
-22,-608270
-15,-607031
0.112562,-607578
-10,-606957
0.112993,-608214
-4,-607305
-14,-608650
0.113696,-607995
0.113991,-609056
0.114195,-608611
-20,-608892
-20,-607521
0.114807,-608471
-35,-607300
-26,-608293
-10,-607285
0.115556,-608358
-92,-607332
0.115896,-608373
-60,-607346
0.116236,-608392
-67,-607359
-9,-608397
0.116757,-607398
0.116939,-608465
-62,-607477
-50,-608605
0.117483,-607656
-40,-608598
-5,-607170
0.118163,-607403
0.118458,-604838
0.118798,-603863
0.119138,-602124
0.119456,-603816
0.119796,-604092
0.120136,-606768
0.120476,-607474
0.120816,-606964
0.121134,-607219
0.121383,-608674
0.121655,-607623
-67,-608573
-43,-607490
