0,0
0.000340136,0
0.000680272,0
0.00102041,0
0.00136054,0
0.00170068,0
0.00204082,0
0.00238095,0
0.00272109,0
0.00306122,0
0.00340136,0
0.0037415,0
0.00408163,0
0.00442177,0
0.0047619,0
0.00510204,0
0.00544218,0
0.00578231,0
0.00612245,0
0.00643991,0
0.00675737,0
0.00696145,0
0.00718821,0
0.00748299,0
0.00782313,0
-1,0
0.00839002,0
0.00863946,0
0.00895692,11
0.00929705,0
0.00956916,1
0.00979592,10
0.0101361,0
0.0103628,2
0.0106349,-10
-1,0
0.0111111,1
0.0113832,-21
0.0117234,-10
-1,0
0.0121769,1
0.0123583,11
0.0126984,-11
0.0129705,-10
-3,0
-3,0
0.0136508,-10
0.0138776,0
0.0140816,-11
0.0143537,-12
0.0145578,-1
0.0147392,-1
0.0150113,1
0.0153288,-13
0.0156009,-10
0.015873,10
0.0161224,-1
0.0163719,3
0.0166667,0
0.0169615,13
0.0171882,1
-4,0
-1,0
0.0178005,-31
-1,0
0.0182766,12
0.0185034,0
0.0187075,-11
0.0189116,0
-2,0
0.0193651,1
-3,0
0.0198639,0
0.0201134,-21
0.0204082,13
0.0206349,-2
0.0208844,-1
-3,0
0.0212472,-10
0.0215193,-1
0.0217687,-25
0.0219728,-20
0.0221769,-13
-2,0
0.0226531,2
0.0229025,24
0.0231519,2
0.023356,52
0.0235601,-10
0.0237868,-1
0.0240136,-38
-10,0
0.0245351,3
-4,0
-4,0
0.0252608,-420
0.0255329,3922
0.0258277,4057
0.0261678,30
0.0264172,1426
0.026712,-30
0.0269841,2975
0.0272789,2952
0.0275283,-855
-34,0
0.0280272,149
-2,0
0.0284807,-3427
-6,0
0.0289342,-24
0.0291837,-21
-39,0
0.0295465,-102
-60,0
0.0298866,-25
-58,0
0.0302268,-58
-60,0
0.0305896,-77
0.030771,20
0.0309751,-7
-18,0
0.0313379,-1
-17,0
0.031678,-2
0.0319048,-2510
-15,0
0.032381,-3219
-39,0
0.0328571,0
0.0331519,3726
0.0334694,1869
0.0337868,-1515
0.0340816,-4
0.0343084,-16
0.0345125,16
0.0347619,-129
0.034966,-55
0.0351927,-3252
-16,0
0.0356236,-814
0.0358503,-6
0.0360771,-40
-14,0
-26,0
0.0366213,-3
-34,0
0.0370295,-44
0.0372336,27
0.037483,2141
0.0378231,551
0.0380726,-928
0.038322,-4010
0.0385941,-43
0.0387982,-5
-7,0
0.0392517,36
-44,0
-7,0
0.04,-17
0.0402494,5542
0.0405442,6243
0.0407937,64
0.0410431,16
0.0413379,-15
0.0415646,1912
0.0418594,-19
-3,0
0.0422222,10
-42,0
0.042585,-43
-20,0
-16,0
-3,0
-4,0
0.0434921,-20
-32,0
0.0438322,20
-32,0
0.0441723,-98
-29,0
0.0445125,-170
0.0447166,-40
0.0449433,-6
0.0451701,-317
-4,0
0.0456009,10
0.0458277,-7
0.0460544,-5561
0.0462585,-19
0.0465306,6
-16,0
-20,0
0.0472336,-6
0.0474603,97
0.0477098,-4
0.0479365,148
-5,0
0.0485714,5741
0.0488889,5773
0.049229,3913
0.0495692,6777
0.0499093,11034
0.0502494,7552
0.0505896,142
0.050907,614
0.0512018,230
-17,0
-26,0
0.0518367,-17
0.0520635,-42
-63,0
0.0524036,-45
0.052585,-32
-86,0
0.0529252,-70
-14,0
0.053288,-526
-28,0
-11,0
0.0539229,-165
-13,0
-16,0
0.0545351,-12
-23,0
0.054898,-16
0.0551474,-111
0.0553741,-63
0.0556009,-6
0.0557823,-166
0.0560544,1915
0.0563039,3
0.0565306,4214
0.0567574,120
0.0569841,38
0.0571655,-18
-11,0
-7,0
-22,0
0.0580952,-329
-24,0
0.0585488,-44
0.0587528,-26
0.0589569,2222
0.0591837,-35
-25,0
0.0595692,-27
-1,0
0.0599773,-48
-7,0
-25,0
-41,0
0.060839,43
0.0610884,-67
-28,0
0.0616553,308
0.0619728,2457
0.0622676,2323
-3,0
0.0628571,19
0.0630612,320
0.0633333,2
0.0635374,-266
-10,0
0.0640363,3
-24,0
0.0643764,27
-22,0
0.0648753,-18
-5,0
0.0652381,208
-23,0
0.0656463,19
0.0658277,-13
0.0660317,-54
0.0662132,-3
0.0664626,10
0.066712,1344
0.0670068,6159
0.0673469,643
0.0676871,5174
0.0680272,4325
0.0682993,-121
0.0685261,5
0.0687075,-259
0.0689569,-9
0.069229,-24
0.0695011,117
0.0697052,-2522
0.069932,44
0.0701587,-16
0.0703628,-44
0.0705669,-6
0.070771,-28
0.0709524,-3522
0.0711791,429
-22,0
-43,0
-33,0
0.0719274,-32
0.0721315,-8
-45,0
0.0725624,10
0.0727438,-40
0.0729478,-17
0.0731746,-7
0.0734014,-1
-25,0
-29,0
0.0740136,-333
0.0743084,-14
0.0745351,136
-15,0
-3,0
-10,0
0.0753968,-1928
0.0756009,-5
0.0758957,23
0.0761905,158
0.0764626,241
0.076712,-10
0.0769615,-2210
0.0772336,2030
0.0775057,38
0.0777551,-2
-29,0
-20,0
0.0785034,4
0.0786848,-7
-6,0
-6,0
0.0792063,-26
0.0794104,3020
-23,0
-28,0
-51,0
0.0802268,-26
0.0804308,-2
0.0806122,-1
0.080839,-21
0.0810658,4216
-30,0
-16,0
0.0818141,0
0.0820862,23
-6,0
0.0826077,-21
-27,0
0.0829705,-8
-26,0
0.0833107,-59
-27,0
-28,0
-13,0
-38,0
0.0843311,33
0.0845805,-418
0.084898,6439
0.0852381,4153
0.0855782,2214
0.0858957,8821
0.0862358,1450
0.0864853,1136
-31,0
0.0868934,-17
-1,0
-43,0
0.087415,-24
0.0875964,-10
-40,0
0.0879365,-2
-58,0
0.0882766,5
0.088458,2011
-54,0
-17,0
-15,0
-22,0
-22,0
0.0896145,-1
0.0898413,-1323
0.0901134,-19
-15,0
-43,0
0.0907256,-22
0.0909297,-2927
0.0911791,-4226
0.0914059,-22
0.09161,-285
-26,0
-19,0
0.0922449,-122
0.092517,4144
0.0928571,66
0.0931519,568
0.0934921,3338
0.0937868,4027
0.0941043,2924
0.0943764,-6
-18,0
0.094898,-24
0.095102,136
-27,0
-55,0
0.0956689,-47
-25,0
0.0960317,-46
0.0962132,-52
-51,0
0.0965533,-4
-77,0
0.0968934,-40
-57,0
0.0972562,-3
-7,0
0.0977778,-105
-8,0
0.09839,2251
0.0987302,-3228
0.0990703,52
0.0993424,-312
-1,0
0.0998413,19
-16,0
0.100385,242
0.100703,-3814
0.100952,-5
0.101156,-27
0.101338,-451
0.101542,112
0.101769,120
0.102063,-2430
0.102336,9
0.102517,-21
-7,0
0.102925,-22
-9,0
-17,0
0.103537,15
0.103787,5539
0.104059,55
-18,0
0.10458,-3
-25,0
0.104989,-530
0.105193,-28
-27,0
0.105533,-43
0.105737,-16
0.105918,-61
-42,0
-22,0
0.106463,-22
0.106667,-64
0.106848,199
0.107075,-44
0.107324,-1934
0.107642,5635
0.107891,4618
0.108163,66
0.108481,342
0.108798,126
0.10907,7
-16,0
-27,0
0.109796,2020
-17,0
-13,0
-41,0
0.110703,13
-3,0
0.111247,710
-33,0
0.111701,-660
-18,0
-22,0
-15,0
0.112562,1717
-10,0
0.112993,-32
-4,0
-14,0
0.113696,-1045
0.113991,-8
0.114195,-2812
-20,0
-20,0
